file,sheet,reporting_period,scope,column_index,group,raw_field,normalized_field,non_missing,missing_pct,type_counts,sample_value
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,32,Annual monitoring results,CO₂ emissions assigned to On laden [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_on_laden,2716,0.7883,"{""float"": 2312, ""str"": 404}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,33,Annual monitoring results,Annual Time spent at sea [hours],annual_monitoring_results__annual_time_spent_at_sea,12828,0.0000,"{""float"": 12828}",1343.5
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,34,Annual monitoring results,Annual average Fuel consumption per distance [kg / n mile],annual_monitoring_results__annual_average_fuel_consumption_per_distance,12828,0.0000,"{""float"": 12632, ""str"": 196}",116.16
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,35,Annual monitoring results,Annual average Fuel consumption per transport work (mass) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_mass,12197,0.0492,"{""float"": 10300, ""str"": 1897}",1561850.02
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,36,Annual monitoring results,Annual average Fuel consumption per transport work (volume) [g / m³ · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_volume,12826,0.0002,"{""float"": 418, ""str"": 12408}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,37,Annual monitoring results,Annual average Fuel consumption per transport work (dwt) [g / dwt carried · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_dwt,12293,0.0417,"{""float"": 1342, ""str"": 10951}",Division by zero!
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,38,Annual monitoring results,Annual average Fuel consumption per transport work (pax) [g / pax · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_pax,12827,0.0001,"{""float"": 614, ""str"": 12213}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,39,Annual monitoring results,Annual average Fuel consumption per transport work (freight) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_freight,12827,0.0001,"{""float"": 393, ""str"": 12434}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,40,Annual monitoring results,Annual average CO₂ emissions per distance [kg CO₂ / n mile],annual_monitoring_results__annual_average_co2_emissions_per_distance,12828,0.0000,"{""float"": 12632, ""str"": 196}",372.4
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,41,Annual monitoring results,Annual average CO₂ emissions per transport work (mass) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_mass,12197,0.0492,"{""float"": 10300, ""str"": 1897}",5007295.47
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,42,Annual monitoring results,Annual average CO₂ emissions per transport work (volume) [g CO₂ / m³ · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_volume,12826,0.0002,"{""float"": 418, ""str"": 12408}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,43,Annual monitoring results,Annual average CO₂ emissions per transport work (dwt) [g CO₂ / dwt carried · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_dwt,12293,0.0417,"{""float"": 1342, ""str"": 10951}",Division by zero!
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,44,Annual monitoring results,Annual average CO₂ emissions per transport work (pax) [g CO₂ / pax · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_pax,12827,0.0001,"{""float"": 614, ""str"": 12213}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,45,Annual monitoring results,Annual average CO₂ emissions per transport work (freight) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_freight,12827,0.0001,"{""float"": 393, ""str"": 12434}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,46,Voluntary reporting,Through ice [n miles],voluntary_reporting__through_ice,11623,0.0939,"{""float"": 923, ""str"": 10700}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,47,Voluntary reporting,Time spent at sea [hours],voluntary_reporting__time_spent_at_sea,12828,0.0000,"{""float"": 12828}",1343.5
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,48,Voluntary reporting,Total time spent at sea through ice [hours],voluntary_reporting__total_time_spent_at_sea_through_ice,11623,0.0939,"{""float"": 923, ""str"": 10700}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,49,Voluntary reporting,Fuel consumption per distance on laden voyages [kg / n mile],voluntary_reporting__fuel_consumption_per_distance_on_laden_voyages,2312,0.8198,"{""float"": 2180, ""str"": 132}",77.56
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,50,Voluntary reporting,Fuel consumption per transport work (mass) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_mass_on_laden_voyages,3167,0.7531,"{""float"": 2018, ""str"": 1149}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,51,Voluntary reporting,Fuel consumption per transport work (volume) on laden voyages [g / m³ · n miles],voluntary_reporting__fuel_consumption_per_transport_work_volume_on_laden_voyages,12448,0.0296,"{""float"": 52, ""str"": 12396}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,52,Voluntary reporting,Fuel consumption per transport work (dwt) on laden voyages [g / dwt carried · n miles],voluntary_reporting__fuel_consumption_per_transport_work_dwt_on_laden_voyages,10937,0.1474,"{""float"": 150, ""str"": 10787}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,53,Voluntary reporting,Fuel consumption per transport work (pax) on laden voyages [g / pax · n miles],voluntary_reporting__fuel_consumption_per_transport_work_pax_on_laden_voyages,12218,0.0476,"{""float"": 11, ""str"": 12207}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,54,Voluntary reporting,Fuel consumption per transport work (freight) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_freight_on_laden_voyages,12424,0.0315,"{""str"": 12424}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,55,Voluntary reporting,CO₂ emissions per distance on laden voyages [kg CO₂ / n mile],voluntary_reporting__co2_emissions_per_distance_on_laden_voyages,2312,0.8198,"{""float"": 2180, ""str"": 132}",244.94
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,56,Voluntary reporting,CO₂ emissions per transport work (mass) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_mass_on_laden_voyages,3167,0.7531,"{""float"": 2018, ""str"": 1149}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,57,Voluntary reporting,CO₂ emissions per transport work (volume) on laden voyages [g CO₂ / m³ · n miles],voluntary_reporting__co2_emissions_per_transport_work_volume_on_laden_voyages,12448,0.0296,"{""float"": 52, ""str"": 12396}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,58,Voluntary reporting,CO₂ emissions per transport work (dwt) on laden voyages [g CO₂ / dwt carried · n miles],voluntary_reporting__co2_emissions_per_transport_work_dwt_on_laden_voyages,10937,0.1474,"{""float"": 150, ""str"": 10787}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,59,Voluntary reporting,CO₂ emissions per transport work (pax) on laden voyages [g CO₂ / pax · n miles],voluntary_reporting__co2_emissions_per_transport_work_pax_on_laden_voyages,12218,0.0476,"{""float"": 11, ""str"": 12207}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,60,Voluntary reporting,CO₂ emissions per transport work (freight) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_freight_on_laden_voyages,12424,0.0315,"{""str"": 12424}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,61,Voluntary reporting,Additional information to facilitate the understanding of the reported average operational energy efficiency indicators,voluntary_reporting__additional_information_to_facilitate_the_understanding_of_the_reported_average_operational_energy_efficiency_indicators,0,1.0000,{},
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,62,Voluntary reporting,Average density of the cargo transported [m tonnes / m³],voluntary_reporting__average_density_of_the_cargo_transported,0,1.0000,{},
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,1,Ship,IMO Number,ship__imo_number,14139,0.0000,"{""str"": 14139}",1013664
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,2,Ship,Name,ship__name,14139,0.0000,"{""str"": 14139}",AFRICAN PEACOCK
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,3,Ship,Ship type,ship__ship_type,14139,0.0000,"{""str"": 14139}",Bulk carrier
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,4,Ship,Reporting Period,ship__reporting_period,14139,0.0000,"{""float"": 14139}",2024.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,5,Ship,Technical efficiency,ship__technical_efficiency,14139,0.0000,"{""str"": 14139}",EEDI (4.12 gCO₂/t·nm)
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,6,Ship,Port of Registry,ship__port_of_registry,13759,0.0269,"{""str"": 13759}",Panama
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,7,Ship,Home Port,ship__home_port,3672,0.7403,"{""str"": 3672}",Panama
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,8,Ship,Ice Class,ship__ice_class,2202,0.8443,"{""str"": 2202}",IB
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,9,Company,IMO Number,company__imo_number,14103,0.0025,"{""str"": 14103}",5112991
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,10,Company,Name,company__name,14139,0.0000,"{""str"": 14139}",CSL MARITIME S.A.-TOKYO BRANCH
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,11,DoC,DoC issue date,doc__doc_issue_date,14139,0.0000,"{""str"": 14139}",13/03/2025
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,12,DoC,DoC expiry date,doc__doc_expiry_date,14139,0.0000,"{""str"": 14139}",30/06/2026
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,13,Verifier,Verifier Name,verifier__verifier_name,14139,0.0000,"{""str"": 14139}",Nippon Kaiji Kyokai
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,14,Verifier,Verifier Address,verifier__verifier_address,14139,0.0000,"{""str"": 14139}","4-7, Kioi-Cho, Chiyoda-Ku"
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,15,Verifier,Verifier City,verifier__verifier_city,14139,0.0000,"{""str"": 14139}","Tokyo, 102-8567"
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,16,Verifier,Verifier Country,verifier__verifier_country,14139,0.0000,"{""str"": 14139}",Japan
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,17,Verifier,Verifier Accreditation number,verifier__verifier_accreditation_number,14139,0.0000,"{""str"": 14139}",VS-21325-01
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,18,Verifier,Verifier NAB,verifier__verifier_nab,14139,0.0000,"{""str"": 14139}",Deutsche Akkredierungsstelle GmbH
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,19,Monitoring methods,A,monitoring_methods__a,7653,0.4587,"{""str"": 7653}",Yes
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,20,Monitoring methods,B,monitoring_methods__b,4654,0.6708,"{""str"": 4654}",Yes
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,21,Monitoring methods,C,monitoring_methods__c,4705,0.6672,"{""str"": 4705}",Yes
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,22,Monitoring methods,D,monitoring_methods__d,0,1.0000,{},
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,23,Monitoring methods,D,monitoring_methods__d_2,0,1.0000,{},
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,24,Annual monitoring results,Total fuel consumption [m tonnes],annual_monitoring_results__total_fuel_consumption,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,25,Annual monitoring results,"Total fuel benefitting from a derogation in accordance with Part C, point 1.2, of Annex II to Regulation (EU) 2015/757 (voluntary) [m tonnes]",annual_monitoring_results__total_fuel_benefitting_from_a_derogation_in_accordance_with_part_c_point_1_2_of_annex_ii_to_regulation_eu_2015_757_voluntary,14139,0.0000,"{""str"": 14139}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,26,Annual monitoring results,Fuel consumptions assigned to On laden [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_on_laden,14139,0.0000,"{""float"": 2613, ""str"": 11526}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,27,Annual monitoring results,Fuel consumptions assigned to Cargo heating [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_cargo_heating,14139,0.0000,"{""float"": 2, ""str"": 14137}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,28,Annual monitoring results,Fuel consumptions assigned to Dynamic positioning [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_dynamic_positioning,14139,0.0000,"{""str"": 14139}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,29,Annual monitoring results,Total CO₂ emissions [m tonnes],annual_monitoring_results__total_co2_emissions,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,30,Annual monitoring results,CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_between_ports_under_a_ms_jurisdiction,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,31,Annual monitoring results,CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_jurisdiction,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,32,Annual monitoring results,CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_to_ports_under_a_ms_jurisdiction,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,33,Annual monitoring results,CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],annual_monitoring_results__co2_emissions_which_occurred_within_ports_under_a_ms_jurisdiction_at_berth,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,34,Annual monitoring results,CO₂ emissions which occurred within ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_which_occurred_within_ports_under_a_ms_jurisdiction,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,35,Annual monitoring results,CO₂ emissions assigned to On laden [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_on_laden,14139,0.0000,"{""float"": 2613, ""str"": 11526}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,36,Annual monitoring results,CO₂ emissions assigned to Passenger transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_passenger_transport,14139,0.0000,"{""float"": 410, ""str"": 13729}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,37,Annual monitoring results,CO₂ emissions assigned to Freight transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_freight_transport,14139,0.0000,"{""float"": 408, ""str"": 13731}",N/A
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,38,Annual monitoring results,CO2 emissions to be reported under Directive 2003/87/EC [m tonnes],annual_monitoring_results__co2_emissions_to_be_reported_under_directive_2003_87_ec,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,39,Annual monitoring results,Total CH₄ emissions [m tonnes],annual_monitoring_results__total_ch4_emissions,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,40,Annual monitoring results,CH₄ emissions from all voyages between ports under a MS jurisdiction [m tonnes],annual_monitoring_results__ch4_emissions_from_all_voyages_between_ports_under_a_ms_jurisdiction,14139,0.0000,"{""float"": 14139}",0.0
2024-v217-19052026-EU_MRV_Publication_of_information.xlsx,2024 Full ERs,2024,full_er,41,Annual monitoring results,CH₄ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],annual_monitoring_results__ch4_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_jurisdiction,14139,0.0000,"{""float"": 14139}",0.0
